session,protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
2023-11-30_14-46-44,tcp,175.103.46.158,62289,52.168.112.67,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,Cloud Provider IP range
2023-11-30_14-46-44,udp,175.103.46.158,50359,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,61853,156.59.239.197,8888,OUT.bound,ddi-tcp-1,established,,speedtest.c,SG,ASNone ,,,,
2023-11-30_14-46-44,udp,175.103.46.158,58921,74.125.24.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.149.176.70,8780,OUT.bound,,,,speedtest.c,ID,ASNone ,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,45582,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,udp,175.103.46.158,60839,74.125.130.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62473,202.180.17.36,8645,OUT.bound,,,,speedtest.c,ID,AS38758 pt. hipernet indodata,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,55470,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,43.128.74.37,799,175.103.46.158,41474,IN.bound,,close-wait,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,49238,172.253.118.95,443,OUT.bound,https,last-ack,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,5.181.178.48,9333,OUT.bound,,,,speedtest.c,US,AS35913 dedipath,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,
2023-11-30_14-46-44,udp,175.103.46.158,62491,103.152.36.130,9326,OUT.bound,,,,speedtest.c,ID,AS140433 pt. colo media netindo,,,,
2023-11-30_14-46-44,udp,175.103.46.158,60417,64.233.170.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,47.246.177.252,443,175.103.46.158,61918,IN.bound,https,established,,speedtest.c,US,ASNone ,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,33912,31.13.77.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,192.53.174.79,4001,175.103.46.158,58432,IN.bound,newoak,established,,speedtest.c,SG,AS63949 linode  llc,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,202.180.17.36,8742,OUT.bound,,,,speedtest.c,ID,AS38758 pt. hipernet indodata,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,54784,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,5.181.178.48,9284,OUT.bound,visd,,,speedtest.c,US,AS35913 dedipath,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,
2023-11-30_14-46-44,tcp,175.103.46.158,46844,43.134.120.219,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.149.176.70,8911,OUT.bound,manyone-xml,,,speedtest.c,ID,ASNone ,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,51296,104.22.21.162,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,,,,CDN IP ranges
2023-11-30_14-46-44,tcp,175.103.46.158,37978,172.232.251.34,2000,OUT.bound,cisco-sccp,established,,speedtest.c,US,AS20940 akamai international b.v.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,52048,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,44784,157.240.199.61,443,OUT.bound,https,close-wait,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,49473,20.198.119.84,443,OUT.bound,https,established,,,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,55972,192.53.174.79,4001,OUT.bound,newoak,established,,speedtest.c,SG,AS63949 linode  llc,,,,
2023-11-30_14-46-44,tcp,43.128.74.37,799,175.103.46.158,42148,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,udp,175.103.46.158,123,114.30.89.30,123,OUT.bound,ntp,,,speedtest.c,ID,ASNone ,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,51750,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,54344,20.198.119.84,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,55460,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,50700,101.32.248.90,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,47676,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,52230,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,55442,157.240.211.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,63467,117.18.232.200,443,OUT.bound,https,established,,,AU,AS15133 verizon,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,Whitelisted IP
2023-11-30_14-46-44,tcp,43.133.45.194,799,175.103.46.158,46264,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,63469,117.18.232.200,443,OUT.bound,https,established,,,AU,AS15133 verizon,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,Whitelisted IP
2023-11-30_14-46-44,tcp,77.90.185.184,44368,175.103.46.156,30217,IN.bound,,syn-sent,,,DE,AS208485 nese mala trading as moon dc,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:43:08.525000,
2023-11-30_14-46-44,tcp,175.103.46.158,62353,36.67.189.250,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,
2023-11-30_14-46-44,udp,175.103.46.158,49351,74.125.130.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,36002,142.251.175.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,50668,64.233.170.188,5228,OUT.bound,hpvroom,established,,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,51830,194.138.37.194,443,OUT.bound,https,established,,speedtest.c,DE,AS15465 siemens ag,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,57164,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,47234,172.64.165.30,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,SafeFrame Container,If you want to know what is going to happen when you create a non-iterable object  try these three p,2022-06-05T00:03:45.266000,CDN IP ranges
2023-11-30_14-46-44,tcp,175.103.46.158,50772,142.251.10.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_14-46-44,tcp,175.103.46.158,48522,157.240.7.53,5222,OUT.bound,xmpp-client,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.173.74.180,8734,OUT.bound,,,,speedtest.c,,AS140443 pt herza digital indonesia,,,,
2023-11-30_14-46-44,udp,175.103.46.158,51911,74.125.130.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,218.92.0.101,44947,175.103.46.158,22,IN.bound,,close,,speedtest.c,CN,AS4134 chinanet,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_14-46-44,udp,175.103.46.158,62473,202.180.17.37,9444,OUT.bound,wso2esb-console,,,speedtest.c,ID,AS38758 pt. hipernet indodata,,,,
2023-11-30_14-46-44,tcp,138.199.46.216,80,175.103.46.158,54131,IN.bound,http,established,,,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,
2023-11-30_14-46-44,tcp,175.103.46.158,40696,31.13.77.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,56191,157.240.235.60,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,53636,184.25.236.178,443,OUT.bound,https,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.173.74.180,9220,OUT.bound,,,,speedtest.c,,AS140443 pt herza digital indonesia,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,50655,64.233.170.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,53634,184.25.236.178,443,OUT.bound,https,syn-sent,,,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,60405,92.223.85.121,80,OUT.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_14-46-44,icmp,146.196.111.218,,74.125.68.101,,OUT.bound,,,google.com,,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,35420,31.13.75.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,157.240.217.61,443,175.103.46.158,33884,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,92.223.85.54,80,175.103.46.158,62734,IN.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_14-46-44,udp,175.103.46.158,32861,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_14-46-44,tcp,175.103.46.158,64249,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,50504,104.22.21.162,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,,,,CDN IP ranges
2023-11-30_14-46-44,udp,175.103.46.158,62439,34.107.238.235,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,46338,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,udp,10.161.60.21,5678,255.255.255.255,5678,broadcast,rrac,,,speedtest.c,,,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,63621,34.151.192.19,5938,OUT.bound,,established,,speedtest.c,BR,AS396982 google,,,,
2023-11-30_14-46-44,tcp,43.134.53.107,799,175.103.46.158,38304,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,94.102.61.42,50613,175.103.46.158,23023,IN.bound,,syn-sent,,,GB,AS202425 ip volume inc,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:42:38.202000,
2023-11-30_14-46-44,tcp,175.103.46.158,49357,142.251.10.95,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,
2023-11-30_14-46-44,tcp,175.103.46.158,62398,13.89.179.10,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-46-44,udp,175.103.46.158,62473,202.180.17.36,9136,OUT.bound,,,,speedtest.c,ID,AS38758 pt. hipernet indodata,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62519,156.59.192.183,443,OUT.bound,https,,,speedtest.c,SG,AS21859 zenlayer inc,,,,
2023-11-30_14-46-44,udp,175.103.46.158,47114,51.81.245.139,25,OUT.bound,smtp,,,speedtest.c,US,AS16276 ovh sas,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,
2023-11-30_14-46-44,tcp,175.103.46.158,59388,13.248.244.92,80,OUT.bound,http,established,,,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_14-46-44,udp,175.103.46.158,53659,172.217.194.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,52454,18.139.106.18,443,OUT.bound,https,established,,speedtest.c,SG,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,41342,31.13.68.61,5222,OUT.bound,xmpp-client,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,48426,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,61991,35.213.190.132,443,OUT.bound,https,established,,speedtest.c,SG,AS15169 google llc,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,48698,43.134.53.107,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,52130,157.240.235.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,tcp,43.128.74.37,799,175.103.46.158,41266,IN.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.152.36.130,8552,OUT.bound,,,,speedtest.c,ID,AS140433 pt. colo media netindo,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,48714,157.240.199.61,443,OUT.bound,https,established,,speedtest.c,HK,AS32934 facebook  inc.,,,,
2023-11-30_14-46-44,udp,175.103.46.158,52944,74.125.24.113,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,50289,188.172.208.136,5938,OUT.bound,,established,,speedtest.c,TW,AS42473 anexia internetdienstleistungs gmbh,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,59214,31.13.68.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62493,156.59.78.191,443,OUT.bound,https,,,speedtest.c,SG,AS21859 zenlayer inc,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,63468,117.18.232.200,443,OUT.bound,https,established,,,AU,AS15133 verizon,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,Whitelisted IP
2023-11-30_14-46-44,icmp,188.42.84.152,,175.103.46.158,,IN.bound,,,,speedtest.c,LU,AS7979 servers.com  inc.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,65103,92.223.85.147,80,OUT.bound,http,established,,,SG,AS199524 g-core labs s.a.,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,54364,188.172.201.132,5938,OUT.bound,,established,,speedtest.c,HK,AS42473 anexia internetdienstleistungs gmbh,,,,
2023-11-30_14-46-44,udp,175.103.46.158,62473,202.180.17.36,9489,OUT.bound,,,,speedtest.c,ID,AS38758 pt. hipernet indodata,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,65427,31.13.95.60,443,OUT.bound,https,time-wait,,speedtest.c,ID,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-46-44,tcp,175.103.46.158,45382,43.133.45.194,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,48202,104.21.2.38,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,,,,CDN IP ranges
2023-11-30_14-46-44,tcp,142.251.10.188,5228,175.103.46.158,51862,IN.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_14-46-44,udp,175.103.46.158,49114,216.239.38.120,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
2023-11-30_14-46-44,udp,175.103.46.158,62473,5.181.178.48,8727,OUT.bound,,,,speedtest.c,US,AS35913 dedipath,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,
2023-11-30_14-46-44,tcp,175.103.46.158,61160,52.168.117.168,443,OUT.bound,https,established,,speedtest.c,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-46-44,tcp,175.103.46.158,51646,52.184.214.53,443,OUT.bound,https,established,,,US,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-46-44,udp,175.103.46.158,62473,103.173.74.180,8945,OUT.bound,,,,speedtest.c,,AS140443 pt herza digital indonesia,,,,
2023-11-30_14-46-44,tcp,175.103.46.158,62522,210.210.145.9,443,OUT.bound,https,established,,speedtest.c,ID,AS4787 pt cyberindo aditama,,,,
2023-11-30_14-46-44,udp,175.103.46.158,53139,142.250.4.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,
2023-11-30_14-46-44,tcp,175.103.46.158,53886,172.64.164.30,443,OUT.bound,https,established,,speedtest.c,US,AS13335 cloudflare,SafeFrame Container,If you want to know what is going to happen when you create a non-iterable object  try these three p,2022-06-05T00:03:45.266000,CDN IP ranges
